"id","class","category"
"63543","0","3"
"62055668","11","3"
"200018","11","3"
"199976","11","3"
"200532","11","3"
"22681417","1","3"
"200017","11","3"
"199994","11","3"
"22681425","1","3"
"172011","7","3"
"31136","11","3"
"44120","11","3"
"156833","7","3"
"30498","11","3"
"177838","11","3"
"44121","11","3"
"44122","11","3"
"47102670","2","3"
"3747","0","3"
"47102682","2","3"
"177879","11","3"
"47102699","2","3"
"30582","11","3"
"3785","4","3"
"14254","0","3"
"199567","6","3"
"30581","11","3"
"54410","3","3"
"61745","3","3"
"39369","4","3"
"44070","4","3"
"16854228","3","3"
"63163","4","3"
"84126444","2","3"
"84127873","2","3"
"84156809","2","3"
"44392525","10","3"
"54081879","10","3"
"44392195","10","3"
"45148","10","3"
"198214","5","3"
"198228","5","3"
"44392630","10","3"
"198245","5","3"
"45150","10","3"
"198139","5","3"
"42746","11","3"
"33317","11","3"
"197695","5","3"
"194577","11","3"
"33318","11","3"
"32303","11","3"
"194617","11","3"
"22724459","1","3"
"31634","11","3"
"38465","10","3"
"30555","11","3"
"56503771","11","3"
"3998","7","3"
"30697","11","3"
"37405","11","3"
"33777","11","3"
"32721","11","3"
"33776","11","3"
"180662","4","3"
"31494","11","3"
"136520","0","3"
"50126573","11","3"
"4081","0","3"
"40019","0","3"
"171106","7","3"
"4091","7","3"
"20641422","6","3"
"4096","2","3"
"39258","2","3"
"44153","10","3"
"61619","11","3"
"44152","10","3"
"200190","11","3"
"177866","11","3"
"200041","11","3"
"200038","11","3"
"162407","11","3"
"200042","11","3"
"200040","11","3"
"200037","11","3"
"44136","11","3"
"30454","11","3"
"61647","11","3"
"30455","11","3"
"54907","3","3"
"54912","3","3"
"54916","3","3"
"43495","11","3"
"43500","11","3"
"43501","11","3"
"43520","11","3"
"43527","11","3"
"43533","11","3"
"22684225","1","3"
"4137","0","3"
"200047","11","3"
"180645","4","3"
"39427","0","3"
"46297","10","3"
"184516","7","3"
"184625","7","3"
"89695701","9","3"
"42099","12","3"
"42100","12","3"
"4183","0","3"
"178875","12","3"
"42143","12","3"
"42101","12","3"
"42103","12","3"
"178861","12","3"
"37562","11","3"
"22701686","1","3"
"4216","0","3"
"136925","0","3"
"152271","11","3"
"152604","11","3"
"4251","7","3"
"156442","7","3"
"157166","7","3"
"39587","11","3"
"61692","5","3"
"61695","5","3"
"46306","11","3"
"38468","10","3"
"61697","5","3"
"61730","5","3"
"61698","5","3"
"61703","5","3"
"45355856","1","3"
"61701","5","3"
"61699","5","3"
"200057","11","3"
"200059","11","3"
"199536","6","3"
"32549","11","3"
"199535","6","3"
"61475","2","3"
"19892249","11","3"
"59464660","10","3"
"55384","3","3"
"102149361","7","3"
"19892306","11","3"
"46376","11","3"
"102149327","7","3"
"22684689","1","3"
"55681","3","3"
"22684671","1","3"
"22684693","1","3"
"30772","11","3"
"64835554","7","3"
"39458","11","3"
"62197","4","3"
"39455","11","3"
"39940","11","3"
"41576","0","3"
"61621","11","3"
"165207","11","3"
"4606","2","3"
"162325","11","3"
"9024","2","3"
"165252","11","3"
"9020","2","3"
"184424","5","3"
"4618","5","3"
"60804","4","3"
"157039","7","3"
"4631","4","3"
"182864","4","3"
"156887","7","3"
"36535","11","3"
"36534","11","3"
"33775","11","3"
"4672","2","3"
"36530","11","3"
"39956","0","3"
"59221","3","3"
"59222","3","3"
"59232","3","3"
"59228","3","3"
"59227","3","3"
"59226","3","3"
"4695","2","3"
"4698","4","3"
"4699","4","3"
"36573","11","3"
"169203","6","3"
"4729","6","3"
"50126575","10","3"
"39537","10","3"
"57668","3","3"
"47348698","10","3"
"37436","11","3"
"22728485","1","3"
"32309","11","3"
"4799","6","3"
"16757669","6","3"
"16757663","6","3"
"16757666","6","3"
"14870997","6","3"
"19673922","6","3"
"183124","4","3"
"16084395","6","3"
"170183","4","3"
"19674013","6","3"
"35375","11","3"
"35374","11","3"
"31633","11","3"
"54802","3","3"
"35395","11","3"
"4825","6","3"
"64174124","6","3"
"103671170","1","3"
"188986","7","3"
"22724402","1","3"
"22702117","1","3"
"31336","11","3"
"38782","11","3"
"38045","11","3"
"40882","11","3"
"200074","11","3"
"200062","11","3"
"180036","11","3"
"22724821","1","3"
"61679","11","3"
"46265","11","3"
"46266","11","3"
"35142","11","3"
"39457","11","3"
"63363","4","3"
"22690819","1","3"
"4958","4","3"
"46221","11","3"
"35034","11","3"
"151993","11","3"
"31475","11","3"
"33512","11","3"
"152762","11","3"
"44270","7","3"
"22714282","1","3"
"30767","11","3"
"33575","11","3"
"33576","11","3"
"44102","11","3"
"44103","11","3"
"30914","11","3"
"44155","11","3"
"44154","11","3"
"32015","11","3"
"61706","5","3"
"45704","11","3"
"4985","4","3"
"45216","11","3"
"178566","2","3"
"4997","2","3"
"5026","7","3"
"135712","4","3"
"184439","4","3"
"19085854","4","3"
"19085174","4","3"
"5030","4","3"
"37437","11","3"
"135581","4","3"
"38837","11","3"
"37438","11","3"
"38478","10","3"
"5055","5","3"
"98179041","9","3"
"22687828","1","3"
"43881","11","3"
"43880","11","3"
"59701","6","3"
"32731","11","3"
"39536","11","3"
"200283","10","3"
"151700","11","3"
"151782","11","3"
"200080","10","3"
"5112","0","3"
"40913","11","3"
"5155","6","3"
"5153","6","3"
"5152","6","3"
"5154","6","3"
"55098","3","3"
"37439","11","3"
"30915","11","3"
"22690195","1","3"
"22690804","1","3"
"45311","11","3"
"45303","11","3"
"34213","11","3"
"45314","11","3"
"195378","10","3"
"37583","11","3"
"37591","11","3"
"33755","11","3"
"37588","11","3"
"31231","11","3"
"172911","2","3"
"199618","7","3"
"136343","0","3"
"45118","11","3"
"30696","11","3"
"174472","2","3"
"196124","9","3"
"22722136","1","3"
"16329998","11","3"
"58253","3","3"
"16329591","11","3"
"61673","11","3"
"178408","2","3"
"168141","7","3"
"192626","7","3"
"192286","7","3"
"192602","7","3"
"61677","11","3"
"164267","11","3"
"40716","7","3"
"41118","3","3"
"79788927","3","3"
"78535878","3","3"
"169677","2","3"
"79789021","3","3"
"152953","11","3"
"199552","6","3"
"152920","11","3"
"151989","11","3"
"199830","11","3"
"38851","11","3"
"16331195","11","3"
"44710836","6","3"
"32754","11","3"
"22724568","1","3"
"63227","6","3"
"135529","4","3"
"135698","4","3"
"30917","11","3"
"135518","4","3"
"5376","4","3"
"161926","11","3"
"22705959","1","3"
"5383","4","3"
"44392794","10","3"
"22705953","1","3"
"15522149","4","3"
"152421","11","3"
"152720","11","3"
"155979","7","3"
"45120","10","3"
"5443","4","3"
"185419","11","3"
"135648","4","3"
"56234708","10","3"
"56301925","10","3"
"30803","11","3"
"30802","11","3"
"33290","11","3"
"37947","11","3"
"32903","11","3"
"33289","11","3"
"33293","11","3"
"19891740","11","3"
"32395","11","3"
"162280","11","3"
"180557","11","3"
"180559","11","3"
"180558","11","3"
"63471","11","3"
"63473","11","3"
"200100","11","3"
"63472","11","3"
"5499","0","3"
"56413","3","3"
"56414","3","3"
"56418","3","3"
"56516","3","3"
"56498","3","3"
"56537","3","3"
"56577","3","3"
"56579","3","3"
"56582","3","3"
"56598","3","3"
"56603","3","3"
"56622","3","3"
"56631","3","3"
"56639","3","3"
"56641","3","3"
"56721","3","3"
"56761","3","3"
"56753","3","3"
"56765","3","3"
"56799","3","3"
"56807","3","3"
"56810","3","3"
"56872","3","3"
"56876","3","3"
"56942","3","3"
"56901","3","3"
"56976","3","3"
"56995","3","3"
"57013","3","3"
"61804","3","3"
"22678525","1","3"
"45092131","1","3"
"5514","0","3"
"69726391","10","3"
"22720310","1","3"
"5633","0","3"
"5595","0","3"
"5610","0","3"
"5604","0","3"
"136379","0","3"
"5587","0","3"
"5672","2","3"
"5661","2","3"
"5670","2","3"
"5671","2","3"
"68501337","11","3"
"68501544","11","3"
"64314","2","3"
"31479","11","3"
"38761","11","3"
"45448","11","3"
"30525","11","3"
"39524","11","3"
"38495","10","3"
"198184","5","3"
"38496","10","3"
"198218","5","3"
"44392365","10","3"
"33613","11","3"
"33496","11","3"
"163631","6","3"
"5748","0","3"
"65611929","10","3"
"54360","3","3"
"136389","0","3"
"59236","3","3"
"202435","4","3"
"43616","12","3"
"44128","12","3"
"68286189","6","3"
"136633","0","3"
"136390","0","3"
"5826","0","3"
"44181","2","3"
"194988","2","3"
"194987","2","3"
"44190","2","3"
"30460","11","3"
"171828","9","3"
"5959","2","3"
"30461","11","3"
"163447","2","3"
"5961","2","3"
"97357437","2","3"
"5956","2","3"
"5962","2","3"
"163463","2","3"
"5957","2","3"
"5963","2","3"
"46121","11","3"
"34077","12","3"
"33999","12","3"
"34078","12","3"
"44045","12","3"
"44046","12","3"
"5972","5","3"
"34000","12","3"
"44104","11","3"
"201889","10","3"
"44100","11","3"
"44105","11","3"
"44106","11","3"
"44092","11","3"
"44097","11","3"
"44095","11","3"
"78777135","11","3"
"44098","11","3"
"78777144","11","3"
"44139","11","3"
"78777153","11","3"
"33580","11","3"
"33582","11","3"
"34044","11","3"
"78777176","11","3"
"80230419","11","3"
"80230488","11","3"
"78777213","11","3"
"78777250","11","3"
"78777234","11","3"
"78777282","11","3"
"78777299","11","3"
"78777332","11","3"
"30920","11","3"
"78777416","11","3"
"78777444","11","3"
"30769","11","3"
"78777626","11","3"
"34016","11","3"
"78777599","11","3"
"78777783","11","3"
"44053","11","3"
"44052","11","3"
"22692737","1","3"
"78777794","11","3"
"22685533","1","3"
"22724562","1","3"
"178883","12","3"
"42037","12","3"
"42039","12","3"
"42090","12","3"
"42038","12","3"
"42040","12","3"
"42061","12","3"
"42041","12","3"
"178888","12","3"
"178887","12","3"
"42042","12","3"
"42097","12","3"
"178869","12","3"
"6004","2","3"
"65370962","10","3"
"31347","11","3"
"136095","3","3"
"22727593","1","3"
"6026","2","3"
"6027","2","3"
"6040","2","3"
"6043","2","3"
"6031","2","3"
"6032","2","3"
"6046","2","3"
"6048","2","3"
"39456","11","3"
"152417","11","3"
"43040","11","3"
"43072","11","3"
"43074","11","3"
"43076","11","3"
"203808","2","3"
"203810","2","3"
"32917","11","3"
"65611938","10","3"
"32918","11","3"
"65611980","10","3"
"180068","10","3"
"65611924","10","3"
"65611982","10","3"
"65523570","10","3"
"65523579","10","3"
"65611913","10","3"
"65611881","10","3"
"65611932","10","3"
"65611923","10","3"
"65611978","10","3"
"65611935","10","3"
"65611902","10","3"
"65611905","10","3"
"65611927","10","3"
"65611956","10","3"
"65611907","10","3"
"65611962","10","3"
"179309","10","3"
"22709502","1","3"
"44393328","10","3"
"185339","10","3"
"65064478","10","3"
"46191","10","3"
"179466","10","3"
"78786376","10","3"
"45152","10","3"
"19672630","6","3"
"38504","10","3"
"38502","10","3"
"6143","4","3"
"6133","4","3"
"6149","4","3"
"6162","4","3"
"6159","4","3"
"6154","4","3"
"6175","4","3"
"6170","4","3"
"166039","4","3"
"6180","4","3"
"166099","4","3"
"166157","4","3"
"6178","4","3"
"169621","4","3"
"166169","4","3"
"201845","10","3"
"201847","10","3"
"49184722","10","3"
"43316828","10","3"
"46656","10","3"
"43316840","10","3"
"6184","9","3"
"31092","11","3"
"78787179","11","3"
"203424","11","3"
"44054","11","3"
"79129577","11","3"
"80231951","11","3"
"68244798","11","3"
"44055","11","3"
"79830986","11","3"
"203429","11","3"
"79853183","11","3"
"46606","12","3"
"162068","11","3"
"30999","12","3"
"32703","11","3"
"32704","11","3"
"45441","11","3"
"30701","11","3"
"19891725","11","3"
"46227","11","3"
